username,rating,date,review_text,pros,cons
Rach+Rosie Bl,3,2019-08-29,This works pretty good. I love the soft smell and how it makes my hands smell. I feel like you have to apply it all day to make it effective but it is an okay product.,,
Marlea C,3,2019-08-29,"I have reallly sensitive skin, so I broke out when I used this my skin broke out. It did make skin soft though.",,
Ashley B,5,2019-08-29,"For someone who does have sensitive skin, you will want to use this! It’s gentle and I have not ever gotten and rashes from using this!",,
Susan Ha,5,2019-08-29,"Actually used this by accident when my daughters normal sensitive skin body wash wasn’t in stock. She’s has very sensitive skin and there’s not too many she can use, but she loved this! It didn’t cause any breakouts and the price is unbeatable. Highly recommend!",,
Jennifer M.,4,2019-08-29,"Light, no overwhelming scent which is nice and doesn’t leave you feeling greasy. I really liked this product. [product:dove-body-lotion-for-sensitive-skin]",,
Yokaury Ce,5,2019-08-29,"Of this my favorite is the one that has a cucumber smell, it moisturizes the skin a lot, I love it and I recommend it 100%",,
Queen😍😍😘👅💦 M,5,2019-08-29,"Bought this product for the first time recently and it has CHANGED MY SKIN. It starts by getting rid of your dead skin which you can just run right off, then my skin is smooth and soft and looks incredible! I will repurchase this forever!",,
Bree Bl,5,2019-08-29,Keeps my skin moisturized and it doesn’t really have a smell but it’s perfect for people who are scent sensitive,,
Cheyenne S,5,2019-08-28,I have sensitive skin an it work amazing on me it last forever if you have sensitive skin I recommend to get this!!!,,
Hahgahksn N.,5,2019-08-28,One of my favorites I have super sensitive skin and I’ve never broken into a rash with this,,
Emily T.,4,2019-08-28,"I liked this lotion, the smell was okay. It went on smoothly but I felt like I had to rub it in a lot more than other products. It was very gentle on my skin and made me feel less dry! I would recommend this but probably wouldn’t use it again.",,
Nancy R.,5,2019-08-28,I love this lotion. It is super nice and good for sensitive skin. It smells good but isn’t overpowering. The design of the product is cute. Nothing crazy !!!!!! I would buy it a million times more! Love it.,,
Kara L.,4,2019-08-28,I really only use these types of lotions when my hands are extremely chapped during the winter. I love the light texture and the smell of this product!,,
Kathryn D,4,2019-08-28,"This lotion smells nice and helps to make my skin feel smooth and healthy. I apply it when my skin feels dry or if my skin is irritated (razor burn, chaffing, etc) and it helps provide relief",,
Amber G.,5,2019-08-28,I love it it keep my body very moisturized all day and I just love it. I use it every day and there nothing better. It very softly moisturizing and no itch or anything and definitely recommended,,
Amy G.,5,2019-08-28,"Dove products are among my favorites for my sensitive skin. I never feel any sort of irritation that may come with other products. It is super gentle on skin. I used to use all the time when I worked at a restaurant and would get burns, as I needed a lotion that was plain and unscented.",,
Fahreta O.,5,2019-08-28,"My favorite lotion and body wash, I have sensitive skin so this product is amazing and works great!",,
Tara Ka,5,2019-08-27,Leaves my skin feeling nourished especially since I struggle with dry skin during winter. Love the gentle smell that lingers with me throughout the day. Good buy and value for money.,,
Heather K,5,2019-08-27,"Although my skin is not sensitive, I always seek out sensitive products when I can to help minimize the amount of chemicals in my body. I really liked this lotion because it made my skin so soft. Would buy again!",,
Rebecca Ga,5,2019-08-27,Leaves skin super soft and Amazing feeling after a good shower and shave! Love love love!,,
Starr M.,5,2019-08-27,This lotion right here is one of my many favorites for using on not only myself but my babies too it keeps our skim soft and smooth and well moisturized too it's light weight and i love the smell of it too,,
Navjot Ka,4,2019-08-27,Great moisturizer..I have very dry and sensitive skin and it gives intense hydration to my skin.It’s smooth and light weight.My husband also loves to use it.Overall great product for its price and quality.,,
Kristen D,5,2019-08-27,Love how well this product works for my sensitive skin. Absolutely one of my faves. Has never broken me out.,,
Amanda At,5,2019-08-27,This one is amazing if you have sensitive skin. I didn’t care the price due to my skin sensitivity. I knew the dove brand has always worked for me since I was a baby. I would definitely recommend. Nourishes your skin and it’s not hard to use.,,
Brea Ma,4,2019-08-27,This lotion is amazing! If you need to moisturize your skin...this is the way to go. It even smells really good!,,
Courtney H,5,2019-08-27,"I loveee how this makes my skin feel soo soft coming out the shower! Also, it smells amazing! Not too strong! I even got my husband hooked on it. He will only use this lotion.",,
Heather Le,4,2019-08-27,"Pretty good lotion, it works well for sensitive skin. Nice size for the price. Lasts a long time",,
Chantele Ev,4,2019-08-27,Good product. Not to heavy food coverage and liked the smell good value. Keen to see them work on new packaging,,
Melissa A.,3,2019-08-27,This lotion is ok. I bought for me and my son who have some skin issues going on and it gets irritated easily. It does moisturize but not all day. You do have to reapply several times a day. It would be nice if it lasted all day.,,
Patti S,5,2019-08-26,Love this lotion! I have very dry and sensitive skin and Dove has beaten all others I’ve tried.,,
Samaguey Ur,5,2019-08-26,My skin is very sensitive thanks to this body loción my skin is not irritated and leaves me with a delicious aroma,,
Budur R.,5,2019-08-26,This one was great for dry skin. It nourished my face and moisturized it while preventing it from getting oily. It didn’t break me out st all and was very gentle on my skin. The scent is really addicting and lasting. The lotion left my skin feeling smooth and hydrated.,,
Hannah C.,5,2019-08-26,"A good, trustworthy brand with a nice clean scent- not too harsh. Great for sensitive skin if you’re looking for a step above the generic body lotion.",,
Kayla O,5,2019-08-26,The best product for people with dry supersensitive skin. I break out super easy with products especially lotions. This is a very gentle product. I would recommend this product for people who have moderately dry sensitive skin.,,
Isabela Pa,4,2019-08-26,this lotion for sensitive skin is very good because I felt it strengthened my skin a little bit besides moisturizing and smell good,,
Brandy H.,5,2019-08-26,Dove body lotion will make your skin scoooo soft. It's like a fluffy moisturizer. It really does show results after the first time. Its really good. Dove products are great,,
Aloaye Ol,5,2019-08-26,This is great for sensitive skin. This along side the body wash for sensitive skin. Helps tackle body acne.,,
Kali La,5,2019-08-26,I have such sensitive skin and this gentle formula is perfect for those who break out over everything.,,
Carley Me,5,2019-08-26,This lotion works very well for people with sensitive skin. My husband is a big fan of this one. He has acne prone skn and this helps his skin alot. Alot of lotions make him break out but this one doesnt. We always have a bottle of this on hand. Prices are great too.,,
Laura C.,5,2019-08-26,Lightweight hydration that seems perfect for my sensitivity. I appreciate the pump and the price,,
Destiny Wi,5,2019-08-25,I absolutely love dove products. I have sensitive skin and it’s so gentle with my skin! Definitely worth the price,,
Heather B,5,2019-08-25,Amazing for an everyday moisturizer for anyone that struggles with sensitive skin and or eczema like me! I love this stuff. It keeps my skin soft and hydrated. Does not irritate and fragrance isn’t too strong.,,
Harleigh R,5,2019-08-25,This works great for sensitive skin it is very moisturizing dove body gets a thumbs up from me!,,
King👑💕 B,5,2019-08-25,This lotion doesn’t leave you’re body feeling yucky and it’s light weight I hate feeling the oils from the lotion and this doesn’t leave my body feeling nasty after application,,
Keti Ke,5,2019-08-25,Great lotion for sensitive skin. I use it after the gel and it softens my skin a lot. It's also very affordable.,,
Zulema Mo,5,2019-08-25,This body lotion it is perfect for sensitive and dry skin. I love it because i have super dry skin and now my skin is perfecttttt,,
Angela D.,5,2019-08-25,I truly love dove products they are great for sensitive skin. I do recommend this product,,
Brittney M,4,2019-08-25,I do have pretty sensitive skin when it comes to body was/lotions. This lotion was so gentle for my skin and I loved the way it was formulated. The smoothness lasted all day. Would definitely purchase again,,
Bethany L,5,2019-08-25,"Having sensitive skin, there is always a question of how my body will react to this product. But this lotion helped my skin rehydrate. My skin felt amazing and I did not react in any way.",,
Anna C.,5,2019-08-25,"My husband and i both have sensitive skin and this is the ONLY product that completely hydrates our skin without causing any itching, redness or breakouts. SO THANKFUL",,
Gabriela Vi,5,2019-08-25,"It hydrates my skin a lot and it has a great fragrance. My body skin was really very sensitive from the cold, and he was the one who saved me last winter.",,
Kenya T.,5,2019-08-25,I works so good you should really try it it works for me and I have really sensitive skin and it is very light,,
Amanda K.,5,2019-08-25,Anything Dove is PERFECT! Love the feel of this lotion! No slimy feeling afterwards and I feel this stuff is great for babies too! which can is nice cuz i can buy it for the whole family!,,
Jamie D.,5,2019-08-24,I love anything dove this lotion is lightweight and you can barely feel it on your skin,,
Kalub Du,5,2019-08-24,This is definitely a good product if you have sensitive skin. It does the works and is a great start to skin care.,,
Samantha C.,5,2019-08-24,I have sensitive skin so this really helps a lot. It smells great and not hard to find in stores. Would love for it to be a bit thicker but I like to use it only when I feel dry.,,
Dennis Lo,4,2019-08-24,"It was pretty good , although I didn’t really feel my skin as hydrated . It did leave my skin looking smooth . [product:dove-body-lotion-for-sensitive-skin]",,
Mandi C.,4,2019-08-24,Very gentle on my sensitive skin. Has a really pleasant fragrance as well. Overall I was pretty satisfied with this product!,,
Karina N.,4,2019-08-24,For someone with very sensitive skin this product helped me a lots! It leaves you moisturized while having a pleasant scent,,
Riley L.,5,2019-08-24,"Love how gentle it is on my sensitive skin. Isn’t harsh, and not greasy. Light enough to use for a daily.",,
Donia Id,5,2019-08-24,I can’t ever go wrong with this lotion! My skin doesn’t tingle it’s really nice and light ! Love love love !,,
Erika C.,5,2019-08-23,"I LOVED LOVED IT !!!! this is so amazing for people with sensitive skin, it is a must try !",,
Ronni Gr,5,2019-08-23,I thought this product was very moisturizing and dried into the skin fairly fast. It didn’t leave an oily residue on top of skin and it left the skin very soft.,,
Patty H.,3,2019-08-23,"Goes on smooth , smells good , rich and creamy , leaves your skin soft and subtle. My problem with all lotions are they only moisturize the surface. A few hours later I have to reapply too often.",,
Alisha Go,5,2019-08-23,If you have sensitive skin this is the best product to use it is great and I would recommend it,,
Shaira V.,5,2019-08-23,"It was perfect for my skin, my skin tends to be very dry and sensitive to chemicals and the sun, it gave my skin a really great feeling of hydration without making it feel to oily, perfect for skins like mine or any other to be real",,
Jillian Go,3,2019-08-23,It was ok... didn’t work that great on me but works pretty good on my daughters. I get dryer out easily so it’s hard finding things to work on me,,
Sammie Cu,5,2019-08-23,"Dove is the only body lotion I use as I do have sensitive skin and this doesn’t make me break out or have a reaction. It also smells amazing and I love the way it feels. 100% recommend any Dove products, especially if you have sensitive skin.",,
Katrina Da,5,2019-08-23,Leaves my skin moisturized and not the least bit ashy. I like that it’s unscented so I can layer my fragrance over and it doesn’t affect my perfume,,
Madelynn J,3,2019-08-23,This product does as promised it moisturizer sensitive skin however I do find I need to reapply more frequently with this moisturizer as it is a bit on the thin side. Very mild and pleasant scent I would buy again as a daily tip up but seek a different product for more severe dry skin,,
Zion Da,5,2019-08-23,Definitely makes my skin feel so smooth and my skin seems to love it being that it is for sensitive skin,,
Krystal Q,4,2019-08-23,I have struggled with dry skin on and off for a while. This lotion helps when I feel like my hands are drying up due to the hot weather.,,
Member-C6e4b1,5,2019-08-23,It smelled amazing and made my hands and skin very soft! I have sensitive skin and it didn’t irritate it at all! I would recommend!,,
Jackie Ma,5,2019-08-23,"Lotion really adds moisture back into your skin. I use it twice a day, especially after my shower.",,
Member-E6755,4,2019-08-22,This is amazing especially for my sensitive skin that reacts to harsh chemicals.The product can be improved by the the thickness as it feels quite thin . There isn't much of a sent in this product. I would definitely recommend this product it is very soothing for my skin,,
Isabella B,5,2019-08-22,"I have very sensitive skin and most lotions irritate me, but this product is wonderful! I would recommend this to anyone with sensitive skin because you never need to worry about discomfort!",,
Autumn E.,4,2019-08-22,Perfect for my sensitive skin. All dove products are amazing and this one does not fall short,,
Cassidie Ga,4,2019-08-22,"Left my skin super soft, but it smells kinda weird. The baby one smells very good though",,
Sharon R,5,2019-08-22,GReat all around product that does not irritate or over power with fragrance. I highly recommend.,,
Daphne Z.,2,2019-08-22,it’s not really my favorite and it makes me hands feel a little dry but it gets the work done at least,,
Adelaida T.,5,2019-08-22,My skin is very sensitive and i have to use this type of creams to take care of my skin this dove body lotion is a Must have 👏,,
Heather A.,5,2019-08-22,"I believe it leave my skin soft and hydrated giving me a healthier look and feel. I think it makes my hand cooler and not so stiff, it smells very nice not to over powering which is perfect for my job.",,
Candace B.,4,2019-08-22,Dove has the best products for the sensitive skin my family has. We use all of their products including the infant wash and lotion up to the adult shower wash and lotion’s. It does not leave you feeling greasy at all and it’s very affordable for the quality. Highly recommend!￼,,
Alexa St,5,2019-08-21,I have super sensitive and irritated skin! This is such a light weight beautiful lotion! It makes my skin so soft and is so wonderful. I use it everyday after I shower and would definitely recommend it!,,
Mallory E,5,2019-08-20,I love dove products for my sensitive skin. They always feel clean and don’t leave an unpleasant residue,,
Libby So,4,2019-08-20,It does its job but if your skin is really dry I would look for a cream instead of a pump lotion.,,
Laken Sm,5,2019-08-20,I use this product daily! I find that it leaves my skin very well hydrated throughout the day and doesn’t leave any unwanted residue on my skin! I love this product!,,
Emma B.,4,2019-08-20,"For anyone with extremely sensitive skin, this is the lotion for you! This lotion is hydrating and does not leave behind any sticky feeling once applied. It is a great value and I would definitely buy it again!",,
Marti Be,4,2019-08-20,"makes skin soft and smooth. has no real smell and doesnt irritate skin. dove is great product and brand,",,
Cheryl P,4,2019-08-20,"I LOVE the brand Dove. I always use it for lotions and body washes. This one is exclusively for sensitive skin and that’s me, and I haven’t had any bad reactions to it",,
Bailey J.,5,2019-08-20,I have pretty sensitive skin and this is one of the only products that actually works well with my skin.,,
Christian Ol,5,2019-08-20,"Perfect for after the shower, especially with sensitive skin. No longer get bumps from overly scented lotion",,
Hannah P,5,2019-08-20,perfect for my dry sensitive skin! i react very easily to most products because my skin is so sensitive but this moisturizes while reducing inflammation in my skin. def recommend and will continue to buy this,,
Tiffany Th,5,2019-08-20,This is the only lotion my sensitive skin will allow me to use. I have tried several products and to no avail this is the only one that hasn’t given me hives or a rash. I’m really impressed with how hydrating it is and the pleasant smell.,,
Christy Ve,3,2019-08-20,I find it didn’t work has quick as I needed it to . The product is gentle and I would use it on mild dryness.,,
Erica De,5,2019-08-20,I love dove! It’s my go to product. I love that this is really good for people like me who have really sensitive skin. It makes my skin feel really good!,,
Khadijah Fr,5,2019-08-20,I have super sensitive skin and this really helps me in the summer months when my adult eczema act up the most,,
Mahogany H.,3,2019-08-19,Dove sensitive is for the ones that can’t take all the fragrances on the skin like me and I say it’s my most used go to,,
Domii W.,5,2019-08-19,"It’s awesome, I think it’s perfect for sensitive skin, it’s just amazing. It’s like for everrrr it never ends haha. The smell that it’s has it’s really good",,
Cassie Ri,5,2019-08-19,I really love dove when it comes to hair care and skin care. They have amazing scents and leave you skin glowing and soft as can be!,,
Neha Pa,4,2019-08-19,"A nice lightweight lotion for sensitive skin. It is good for daily use, but in areas with very dry skin or that need extra moisture, I prefer a richer formula in order for it to be long lasting.",,
Amanda S,5,2019-08-19,"I really like this lotion. It’s creamy yet light. It spreads and rubs in easy. There is no overpowering scent, just a refreshing hint.",,
Sandra Jo,5,2019-08-19,I think this product is amazing because it really helps my skin. I think that one of the pros is that it is true to its name it is for sensitive skin. It is a very gentle lotion. I would buy it again.,,
Nicole Ah,4,2019-08-19,it doesn’t smell all that great and it tends to dry out my skin sometimes but then other times it makes it soft.. it’s weird,,
Serena N,5,2019-08-19,been using it for awhile l. [brand:dove] moisuturizes throughout the day. Very gentle on skin and no harsh chemicals for my skin. Nice scent too!,,
Kylee R.,5,2019-08-18,This product really restores dry skin and leaves you feeling soft. I have super sensitive skin and break out from almost every thing and didn’t from this. It last fairly long. I would recommend to my friends and family.,,
Marlana🌸 D.,5,2019-08-18,Great product! Incredible texture. My skin was noticeably hydrated and soft after just one use! I use it everyday! Love it!,,
Leticia G.,4,2019-08-18,I have very sensitive skin. My skin has reacted to lotions even if they have been branded for sensitive skin. This left me feeling smooth and hydrated without any reaction. It’s very gentle on the skin and leaves a very faint fresh scent. I would repurchase this.,,
Evelyn Ng,5,2019-08-18,I love the Dove brand. It’s suites my needs. I have sensitive skin and so does my daughter and Dove is our go to for skin care needs. I love that this product is so versatile and light. It’s not a heavy feeling so I can lather it on as a base coat or just by itself and go.,,
Mary Ro,5,2019-08-17,"This is the one I use, I have sensitive skin and love how good it feels after shower.",,
Alexis M,5,2019-08-17,"One of my favorite body lotions! It always gets the job done, and smells Ming while doing it! Wish it was a bit cheaper, but all in all I’ll still buy it because it works! Highly recommend! Definitely purchasing again!",,
Janet O.,4,2019-08-17,"I use this lotion during the winter really refreshed my skin not leaving it dry , it’s a lotion I can count on during the cold",,
Zayzay 💛.,4,2019-08-17,This body lotion it really good for sensitive skin and it makes your skin feel so soft and smooth I really do RECOMMEND 😍,,
Cathy Ka,5,2019-08-17,"I was pleasantly surprised by how moisturizing this was! It was very gentle and didn't make me itchy like some lotions. It does leave a little residue, but I'm not put off by that. I would highly recommend for people with sensitive skin, like me.",,
Member-A9683,5,2019-08-17,"I am a huge Dove supporter as are the members of my family. With each Dove product I use, I am never disappointed. I will continue to purchase products from Dove.",,
Emily St,5,2019-08-17,This product is amazing it is extremely rest for sensitive skin it is a great value for the price point. It will not leave your skin greasy it soaks in your skin I use this on myself and my children every day,,
Skye C,5,2019-08-16,"At some times of the year I suffer with very very sensitive skin, and this helps to ease bathing without causing further irritation. A must have for sensitive skin",,
Kaylee W,5,2019-08-16,Saaaaavvveeeddddd my dry skin! Never been a fan of in shower lotions until I found this one. Super gentle & low fragrance,,
Kaitlyn B.,4,2019-08-16,"I have sensitive skin so it’s one of my go to’s. Also, I would in a place that doesn’t allow scents. That means I need lotions that doesn’t have a scent. With the light scents this is one of the ones I will use",,
Priscilla B.,5,2019-08-16,"I love this product I use it everyday, keeps my skin nice and soft while adding moisture at the same time.",,
Autumn Re,5,2019-08-16,"I LOVE THIS! i have sensitive skin, so i have to be careful what i put on it, but dove’s body lotion is the best!!!",,
Savannah M.,5,2019-08-16,This body lotion is awesome for sensitive skin I like to use this and the baby stuff it’s so soothing !,,
Megan Sm,4,2019-08-16,If you have really sensitive skin this is the lotion to use. I’m allergic to so many lotions and this one didn’t break me out at all.,,
Amberlee Ki,5,2019-08-16,Amazingly smooth skin after using. I’ve got sensitive skin so this worked great for me.,,
Carolina Ul,5,2019-08-16,"This is the only lotion that keeps my skin looking healthy, hydrated smooth and soft. I drink lots of water but my skin still needs a good lotion. Dove best lotion ever.",,
Vashon Co,4,2019-08-16,This lotion works great however it is unscented. It lasts a long time so you use less lotion compared to other brands. Improvement could’ve made by adding organic scents. I would not buy this again.,,
Cris W.,5,2019-08-16,Works well. Dry flaky skin on elbows gets silky in just a few days. Doesn’t cause a rash like some lotions do.,,
Hanna Sp,5,2019-08-16,I highly recommend Dove body lotion! It is perfect for dry skin during the winter months. The scent is soft and wonderful and it goes onto skin to smooth. Pros of this lotion is that it isn’t too oily like other lotions!,,
Tamera Iv,4,2019-08-16,I really loved this lotion. I have very sensitive skin and a lot of products are use will make me break out. So it’s hard to find a product that I can use on a daily. Also left my skin feeling hydrated and very soft.,,
Mariana M.,5,2019-08-15,"I have dry skin and and very sensitive, this has worked for me in the past and I’ve never had a problem with it.",,
Kimberly J,5,2019-08-15,I absolutely love this dove products always make my skin feel good. I feel like the sensitivity option just helps so much .,,
Albena Th,5,2019-08-15,I have super sensitive skin. Most products dry me out (even those for sensitive skin) but not dove! This is my go to body lotion! Love it!,,
Haley K,5,2019-08-15,"I have very sensitive skin, and this lotion is the hands down best for my sensitive skin! It doesn’t leave an oily residue like most lotions and it smells great!",,
Mable Ha,4,2019-08-15,"As far as drug store lotions go, dove is the gold standard for sensitive skin. Their products come highly recommended by doctors for a reason. The price is a hard selling point no one can argue with. The five star is missed by a narrow margin in that this is not a cruelty free product and it does contain heavy sulfates, which some sensitive skin doesn’t take kindly to.",,
Genesis N,5,2019-08-15,I think it’s an amazing product and works well on my skin even tho I don’t really have sensitive skin.,,
Cassie W,4,2019-08-15,Good price decent product. If you have extremely dry skin would recommend something else great for daily use,,
Anna Mi,5,2019-08-15,"I have sensitive skin when it comes to lotions, soaps, etc.. and someone told me about this lotion and it was great. I usually ALWAYS have this at home and use it daily. Great nourishment for dry skin, and it didn't leave my body with little red bumps like most do. If recommend if you have sensitive skin!",,
Ashley R,4,2019-08-15,Helps with very dry skin and makes your skin look beautiful and unique and if you have sensitive skin this would really impact u and help u in the future and now,,
Josie La,4,2019-08-15,I absolutely love this product because I have very dry skin. I find that I can even use it on my face to moisturize.,,
Kayla H,4,2019-08-15,"This dove lotion smells extremely good❤️, and I’m sure anyone would love it ! I use this lotion very often and when I take showers ! It’s good value and it’s worth it ❤️ I would recommend you to try it out . [product:dove-body-lotion-for-sensitive-skin]",,
Mary Se,5,2019-08-14,Well ...Dove products are AwesooooMe but.. I have used only a few of them ...because I always think the more expensive ones will work better for MY DRY SKIN AND HAIR BUT MAYBE I’ll get some new kinds in MY FIRST VOXBOX EVER!,,
Stephanie P.,3,2019-08-14,I get irritated with many products but I did not have a problem with this one. very recommend,,
Kerri Ha,3,2019-08-14,It’s pretty good I like the feel of it on my skin it’s very gentle on my skin l recommend it,,
Lisa C.,3,2019-08-14,"This was average for me. It’s thin, not creamy. It doesn’t have a heavy scent, which is good for me but I prefer a creamy body lotion.",,
Haley B.,5,2019-08-14,Dove has saved my sensitive skin. I can’t use regular lotions for a long period of time because it causes my skin to break out. This lotion helps moisturize my skin and makes it feel much more healthy without the breakouts!,,
Natasha Pe,5,2019-08-14,We women need a product like this that will help us hydrate and have our face or body in good condition ♡🍒 I approved you to wait to do it?,,
Aisha D.,4,2019-08-14,This product is great for my skin type and it’s a good value to be honest it’s a product worth buying and i don’t have anything bad to say about it and it’s a product that will last you long and i recommend it to anyone with sensitive skin,,
Monica K,5,2019-08-14,"It makes your skin so soft, I love it and it has a wonderful scent and it lasts. No improvement needed.",,
Katie W.,5,2019-08-14,It is great for people who have sensitive skin. My skin feels velvety smooth after using this lotion.,,
Christa Av,1,2019-08-14,Highly disappointing!!!!! I initially bought this product to help with my eczma. It did however make my eczma extremely worse. I am glad I tested on myself because I was planning on using this on my infant as she also has sensitive skin.,,
Kirklyn Ea,3,2019-08-14,"Kind of watery, but a good product for everyday. Obviously sensitive skin products are used for a purpose, and it gets the job done. Wouldn’t use if I didn’t have sensitive skin.",,
Jordan Mu,4,2019-08-14,This product was very nice. It made my skin feel soft and moisturized. I like to use this product right after I get out of the shower. I would recommend this product.,,
Nicki Co,5,2019-08-14,Dove definitely knows what it is doing skin wise! It is very gentle on the skin and always leaves my skin so smooth!,,
Hope Do,5,2019-08-13,Husband has eczema. Dove is all he can use. No redness and reduces dryness. Very good to use after showers.,,
Makenzie Ro,4,2019-08-13,my boyfriend uses this because his skin is super sensitive and he loves it. it doesn’t cause his skin to breakout and does a good job at keeping him moisturized.,,
Joanna Gr,3,2019-08-13,Liked it a lot but only for a while. It’s a great back up to use and a nice way to change up the scent in my regular routines. I use it about once a week,,
Jaimie Bi,5,2019-08-13,I have really back eczema and find that dove really helps! I’m glad I discovered this lotion specifically geared for sensitive skin! I use it everyday!,,
Member-2e318,2,2019-08-13,I don’t believe it is what it’s title claims it to be as it still has perfumes in it and it’s not for sensitive skin as it still caused a reaction on my skin. I thought it would work but it really didn’t.,,
Amy |,4,2019-08-13,This product is perfect for sensitive skin like mine it is one of my go to products. It isn’t sticky or drying,,
Riley Ha,5,2019-08-13,"I’m allergic to a lot of things including olay, I found that out when I was young. But since then I’ve used this sensitive skin body wash and haven’t switched since. Leaves me feeling clean and smooth. Recommend to everyone.",,
Hillary St,5,2019-08-13,This is a great daily lotion for those with sensitive skin!! The formula is gentle and absorbs quickly. It’s also a light cream so it’s not too greasy or heavy. When I use this lotion I have noticed an improvement in the dryness of my skin.,,
Nyah B,4,2019-08-13,Excellent product for even the most sensitive skin! To be honest the only con I have is the scent. It’s nothing specific I’m just not a huge fan. Definitely would recommend to a friend in the near future,,
Kristina Ka,5,2019-08-13,So I normally use all dove sensitive skin products just because I love the scent that they all have. This lotion is super light weight and gentle enough to use on your entire body I will definitely purchase again!,,
Jessica C.,3,2019-08-13,I used this product for my niece with eczema it helped it from spreading and it had a nice sent.,,
Lori H,4,2019-08-13,"Dove Sensitive Lotion smells very good and feels very good not oily you can feel it working on your skin, soft creamy, price is reasonable,",,
Jackie S,4,2019-08-13,"I’ve always had sensitive skin, so I’ve always been super careful when buying body products. This product left my skin feeling soft and smooth and I never had to worry about having a bad reaction!",,
Karishma Pa,5,2019-08-13,Dove is my favorite when it comes to lotion it is very light and perfect for people with sensitive skin. It keeps you hydrated,,
Kallie R.,5,2019-08-13,"Picked this up for my daughter but I ended up using it more then her! It’s amazing for dry sensitive skin, feels even better if you put it on after you shave ☺️",,
Lauren L,5,2019-08-13,I have super sensitive skin and this makes my skin happy and moisturized! I would purchase again.,,
Reia Ra,5,2019-08-12,Mild and great scent which works amazing after shower . Keeps me feeling moisturized and fresh for longe periods of time would improve by making more scents and greater size,,
CharmedBySharmExclusive Ma,4,2019-08-12,I don’t have sensitive skin but I absolutely love this lotion it’s so awesome leaves my skin nice and smooth,,
Julia B.,4,2019-08-12,Dries quickly and moisturizes skin without leaving it feeling sticky. Also doesn’t irritate sensitive skin,,
Ryann Mi,3,2019-08-12,I know the formula has to be different in order to accommodate sensitive skin but this lotion is just too watery for my preference. I want lotion to soak into my skin and this didn’t do it for me.,,
Sarah Wo,5,2019-08-12,This lotion is especially great for my five year old who gets really dry skin after being in the sun. It has a light scent and isn’t too overpowering.,,
Michelle J.,5,2019-08-12,Really good moisturiser for sensitive and dry skin. Works really well and causes no irritation. Decent value for money!,,
Khushi Y.,4,2019-08-12,My love for dove i can't explain.... Very good lotion for sensitive skin .. Affordable and worth to buy.. Moisturizes your skin well .. Problem with moisturizers is they just went off in few hours... Never got where they goes 😅 but this is not like that awesome,,
Nina R,5,2019-08-12,Listen there has been a big boom regarding Dove products especially the cleansing gel the dove cream however it seems that you can't find this anymore in the grocery store or the drug store and when you do find it it's expensive it was much more easily accessed in the three pack and a lot cheaper this stuff is the bomb.com very moisturizing for the money it's definitely worth it I've spent money on high-dollar creams and they don't do much,,
Reisha D.,5,2019-08-12,"I love it! Especially after shaving my legs, i have sensitive skin and this lotion is always my go to",,
Chloe M,4,2019-08-11,"great, lightweight product. applied evenly on the skin and leaves your body feeling moisturized and refreshed",,
Kerry B,5,2019-08-11,I love this product for my skin which is super sensitive. The price is also wonderful!,,
Rainey Lu,5,2019-08-11,"I have extremely sensitive skin and this helped out a lot! My skin needs a ton of nourishment and this is what I was looking for! Not greasy or thick, just the right amount",,
Nikki Fe,5,2019-08-11,If you have sensitive skin this lotion is for you. Super moisturizing and claiming for your skin.,,
Kia Bu,4,2019-08-11,I use this lotion after my Dove body wash. It does moisturize my skin and the price isn’t bad. I also love that it is for sensitive skin. And there is no strong perfume/smell. I recommend this product.,,
Shea S.,4,2019-08-11,"I like it, smells great, feels great on the skin, doesn’t feel greasy, not really long lasting.",,
ILo I.,4,2019-08-11,Très bonne lotion pour les peaux sèches Elle marche super bien et elle rend la peau un peu moins sèche,,
Allura K,5,2019-08-11,I love how it make my skin feel really soft been buying it so long never would stop buying it,,
Alyssa Go,4,2019-08-11,I have eczema and I can’t use any lotions or body washes that have a scent to them so when I found out that dove has this sensitive skin brand I immediately fell in love!,,
Eva Br,5,2019-08-11,"Once again this is a great body wash, death is very good about having scented body wash is without it being too harsh on the skin. I can use this body wash year-round and my skin won’t dry out or get irritated.",,
Mahajabin C.,3,2019-08-11,This has a relax full feeling. And the texture isn’t very soapy feeling. I love the feel it has on the skin and has no sort of irritation. My skin feels good for a really long time. It is a little runny but a little bit goes a long way.,,
Mackenzie J.,4,2019-08-11,It always works to heal my dry skin but i often mind myself feeling too oily afterwords,,
Alexa G,4,2019-08-10,Dove has always been one of my favorite products. It is something I grew up using. I love all of their products that I have used and this is one of them.,,
April K.,5,2019-08-10,Great product for sensitive skin. Good scent and goes on smooth. Gentle skin lotion for repair,,
Victoria Sa,5,2019-08-10,I have used this lotion for one of my children . He has such sensitive skin & it worked great . I use the bar soap as well & I love it .,,
Levantae Ke,4,2019-08-10,leaves my skin really soft after a long hot bath and keeps it moisture most of day and it had a pleasant smell to it,,
Aby F.,5,2019-08-10,"This product is the one that I chose to use on my firstborn, and have continued to use with my other two children. If anything I would make the pump less prone to clogging, I would recommend it to anyone who has skin sensitivities.",,
Amy M,5,2019-08-10,Use it during the summer time I believe it’s less chemical and super good for your skin that has been out in the sun.,,
