username,rating,date,review_text,pros,cons
,5,2022-12-28,I love this moisturizer for the mornings! It’s very light weight and sinks into your skin immediately while still leaving your skin hydrated. I have dry to combo skin and found that if I use thicker creams in the morning I’ll be greasy by the evening. I never get oily with this cream it’s one of the best facial moisturizers!,,
Jennifer Lu,4,2022-12-28,I think this is great moisturizer. I’ve used it multiple times. I love it I do want to say not to get it in your eyes cant that hurt like a … But besides that it’s a great product,,
Addison M.,5,2022-12-28,"I have extremely sensitive skin and this moisturizing lotion works great on it. However, it didn’t work absolute wonders on my skin because I still get dry patches every now and then on my face. Nonetheless, it is better than nothing.",,
Kristin Sc,5,2022-12-28,I use this as my daily moisturizer on my face and it works perfectly! It is lightweight and makes my face feel so refreshed and smooth. My face usually gets very dry after washing it so this lotion is my holy grail to bring it back to a good texture.,,
Maya G.,5,2022-12-28,I have combination normal dry skin. During the winter my skin starts to dry up. I started using this moisturizer las winter and have had great results. No dry flakes on my skin. Apply as much as needed,,
Leah Me,3,2022-12-27,I have pretty dry skin myself. Since it is marketed for normal to dry skin I tried it out for several weeks. It has a very thin watery formula compared to other products I’ve tried. Definitely not creamy. It just wasn’t thick enough for my dry skin. I would definitely still recommend if you have a normal skin type instead of using it on dry skin.,,
,5,2022-12-27,"After so many moisturizers, I have found this to be the best. Hate a sticky feeling And this one it’s not greasy, it goes in smoothly!",,
Lexi En,5,2022-12-27,I love this stuff! I have used it for years and have never had a problem. It’s a good consistency and lightweight but still moisturizes my face. Would highly recommend,,
Gabby So,5,2022-12-27,"As someone who is new to skincare, I’ve been hesitant to break the bank with an expensive moisturizer. After trying the CeraVe daily moisturizer in a sample size, I have now found my go-to moisturizer that I use everyday without having to spend a fortune. This moisturizer always leaves my skin feeling hydrated and soft!",,
Kennedi Pe,4,2022-12-27,I really like this lotion but it is super sheer and not a heavy duty face lotion. I personally really like this lotion because a little bit goes a long way. I only have to use an amount not much bigger than the size of a dime to cover my full face. I feel it leaves my skin looking very refreshed and hydrated. I would recommend for a light everyday use!,,
Maddy Hu,5,2022-12-27,This is such a staple to have in your everyday skin care routine. It’s lightweight but is super hydrating. I think this would be great on all different skin types,,
Evy Va,5,2022-12-27,Been using this product for 2 years and I love what it’s done for my skin. It keeps me moisturized under my makeup and also will give me a glow when I use it with no makeup.,,
Madison Du,5,2022-12-27,This moisturizer is hydrating but light weight which I love! It’s not too heavy to use in the morning and makes my face feel hydrated,,
Lizy T.,5,2022-12-27,I love this moisturizer it’s so good for daily use and doesn’t make my skin break out or feel greasy like some moisturizers,,
Emma C.,3,2022-12-27,Good product if you’re looking for a light weight every day moisturizer. The only complaint I have is how many ingredients are in the product.,,
Chloe Bo Boey Po,5,2022-12-27,I have very dry skin and eczema so I went to the dermatologist and they suggested that I try survey and it has worked wonders on my skin,,
Marielle A.,5,2022-12-27,I have combination skin and this moisturizer is so light weight and feels great on my skin. Also unscented which is a plus as someone with sensitive skin,,
Makayla Ke,5,2022-12-27,"I have been using this moisturizer for quite some time now, as I will never use a different one! It is light, smooth, and melts onto my skin so fast! It lives my skin so soft! I recommend the pump bottle!",,
Lauren Kr,5,2022-12-27,I use this everyday. And a little goes a long way. I use after everytime I wash my face and I’ll even use it all over my body. My brother uses it now also and he said it leaves his face feeling so nice,,
Emilie C.,5,2022-12-27,This is by far my favorite moisturizer!! It helps hydrate my skin without feeling like it is greasy. I will always repurchase!,,
Madison Co,3,2022-12-27,I use this moisturizer every night and honestly with my skin I don’t necessarily see a difference in moisture but it does no harm to it either,,
,5,2022-12-27,"this is a perfect everyday moisturizer. it is super light, but super replenishing. it leaves glowing skin not too thick or cakey",,
Leidy D.,5,2025-04-08,"Su textura es cremosa pero ligera, no grasa. Se absorbe rápidamente sin dejar sensación pegajosa, ideal para uso diario tanto en rostro como en cuerpo. Es muy efectiva para hidratar profundamente y restaurar la barrera cutánea, especialmente en piel seca o sensible. Mantiene la piel suave e hidratada por muchas horas. No contiene fragancia, lo cual la hace ideal para pieles sensibles o alérgicas a perfumes. Contiene ceramidas (1, 3 y 6-II) que restauran la barrera natural de la piel, ácido hialurónico que retiene la hidratación y tecnología MVE, que libera los ingredientes de forma prolongada. Viene en tarro o en formato con dispensador, ambos prácticos. El diseño es limpio, con información clara y fácil de usar.",,
Jenna Ch,5,2022-12-27,I have gone through bottles of this stuff - I have been using it for years and I have never switched up! It is super light weight but also moisturizes dry skin which is perfect for my combination skin type. And it’s affordable too. I absolutely love this product!!!,,
Noelle Sm,5,2022-12-27,I love this lotion for my face because it isn’t greasy and it doesn’t break me out. It’s light weight but helps when my skin is dry,,
Zoe B.,5,2022-12-27,"I swear by this product!! I’ve been using it for a few years now and I keep this at my desk incase I ever need it, my coworkers have even started using it! Great for sensitive skin and dryness. I love that it’s non scented.",,
Lezli Be,5,2022-12-27,Its very moisturizing and doesn’t cause any sort of breakouts it for all skin types and does a very good job keeping skin hydrated especially in the winter time!!,,
Maddie Ma,5,2022-12-27,Love love love this product! Used it when I was on accutane and it saved my face. I still use it now! Super hydrating for hs dry skin girlies,,
Angelina Mc,5,2022-12-27,I have been using this for years! Great for everyday use! I use after I wash my face in the morning and at night! Light weight just as advertised! I highly recommend this product!,,
Nicole Fi,4,2022-12-27,Love this lotion! It’s moisturizing but also light and absorbs fast. I don’t have to wait around for it to fully absorb into my skin. My skin feels great after!,,
Simran S.,5,2022-12-27,"This lotion is AMAZING. I use it on a daily, especially under my makeup base and it works so well. I’ve never had an issue with it and have been using it for 2 years.",,
Anastasia Ta,5,2022-12-27,Super gentle and you can use it everywhere. Super lightweight and airy. Never leaves me oily. Definitely recommend to anyone with sensitive skin,,
Alison Ba,2,2022-12-27,I tried this product to see if I would like it. For me personally it broke me out. However I know other people it works great for. It didn’t leave my face feeling moisturized.,,
Alyson Fr,5,2022-12-27,I absolutely LOVE this product and I have put over 10 of my friends and family members onto this. I always hated that greasy feeling after putting moisturizer on my face but this one applies and dries instantly. You can apply make up right after use with barely any wait time. I specifically like the ingredients used in this product. They are better for your skin and won’t cause long term skin damage if exposed to the sun.,,
Kate Gr,5,2022-12-27,I’ve been using this moisturizer ever since I can remember and it does the job really well. It makes your skin feel hydrated,,
Erica La,4,2022-12-27,I really liked this moisturizer! It was great on for my combination skin and always left my skin feeling hydrated. I have purchased this product many times.,,
Alli Ar,5,2022-12-27,I use this every morning and it keeps my skin hydrated all day. It is not greasy and will leave your skin feeling smooth and hydrated!,,
Brianna Sp,5,2022-12-27,This is my absolute favorite moisturizer. It works so well for dry skin and is my holy grail year-round. I use it in both my night and my morning routine before makeup. 10/10!!!,,
Bechy Jo,5,2022-12-27,This product is very good for sensitive skin. It helps moisturize for daily use. It has no fragrance and smooth for your skin.,,
Keishla Ma,5,2022-12-27,This lotion is very lightweight. I use it in the morning and night and makes my skin feel very moisturized and refreshed! It mostly use it on my face and it has helped it look more healthy.,,
Jorden Al,5,2022-12-27,My skin absolutely loves this stuff. I am prone to breakouts in my T zone area but if I feel one coming this is my go to moisturizer. It’s super thick & hydrating,,
Ariana Gr,5,2022-12-27,I have pretty dry skin and this product really helped me. It didn’t leave my face too oily as well which is something I was looking for!!,,
Ritika B,5,2022-12-27,I love this cleanser because it feels like it is cleaning my skin but also makes sure that my face feels moisturized afterwards.,,
Shannon Do,5,2022-12-27,I love this product it’s not too heavy and keeps my skin from getting dry I use it in the morning and at night and it doesn’t make me breakout! I love this!,,
Maddison Ha,5,2022-12-27,I like this moisturizer a lot it leaves my skin feeling so soft and moisturized all day long . I live in the cold so I’m always have dry skin but not after I started using this moisturizer I will be buying gibs product again,,
Sada Kr,5,2022-12-27,I love this product sooo much!! It makes my skin so smooth and it really makes my face moisturized. When I wake up in the morning my skin is glowing this is a must have,,
Sydni M.,5,2022-12-27,Been using this for a long time! I love to apply it through out the day as a basic moisturizer. I do use other products when my skin is super dry like in the winter but it’s a great casual option,,
Reagan Tu,5,2022-12-27,"this is my favorite mousterizer! I like that it’s light on my skin. I would recommend the cream for people with dryer skin though. It’s so soft and affordable too. Sometimes I use it for other places like my neck, hands, and legs. It’s great",,
Mia Co,5,2022-12-27,This moisturizer is amazing!! It’s very cheap and works like high end products. I have sensitive skin and this works very well and definitely doesn’t irritate my skin as other moisturizers have. 10/10,,
Coco Ha,5,2022-12-27,This product keeps my skin from getting dry. I use it morning when I get up and night before I go to bed. It works to mix in bronzing drops as well. I recommend!!,,
Marissa Ha,5,2022-12-27,I have super dry skin so this is really good to hydrate and keep my skin feeling fresh and smooth during the colder months.,,
Sara Ki,5,2022-12-27,This product is great. I have combination skin and I feel that this worked well for both my dry spots and oily spots. It smells clean and lasts a long time. I would recommend to others!,,
Stephanie Ga,5,2022-12-27,I was suffering with very bad rosacea flares my face itched all the time and after going dermatologist to dermatologist they recommended this product and ever since then I have never stopped using it! It minimizes my redness as well as my rosacea acne.,,
Makenna Fe,3,2022-12-27,This product is a good moisturizer. It was very lightweight so it never broke me out. However I tend to have dryer skin in the winter so it was too light for me sometimes.,,
Cristina Ga,5,2022-12-27,This was the first moisturizer I have ever tried and to this day i would still happily rebuy and reuse this product. Very good basic hydrating moisturizer,,
Emma Ba,4,2022-12-27,"This product is great for dry skin, cereve in general is a great brand for basic skincare that works. I would recommend to anyone with normal or dry skin for daily use.",,
Jeyda De,5,2022-12-27,"This is one of the best moisturizers out on the market. It is affordable, easy to find, and works effectively. Great for the winter months.",,
Madison Mu,4,2022-12-27,I love this stuff. I use it daily in the winter and my skin is not dry! I have such dry skin and this doesn’t make it oily or anything!,,
Brynn Si,4,2022-12-27,i have very dry skin especially in the winter and this stuff really moisturized my face. i never had flaky or peeled skin it kept my skin nice and plumped.,,
Ayana Ta,3,2022-12-27,Not as hydrating as expected. Dries out fast. must apply a lot good for oily skin not for dry skin. Good for sensitive skin,,
Katelyn St,5,2022-12-27,"I’ve gone through three bottles of this. I love this moisturizer so much. It keeps my skins, so soft and glowy, and works great under my makeup. ￼",,
Bella Go,5,2022-12-27,i love this moisturizer and have been using the same one for years now. it is lightweight and doesn’t stick/pill to your hands. I highly recommend for normal to dry skin!,,
Chelsea Br,5,2022-12-27,"I use this moisturizer every day. It makes my skin feel so soft and it smells good. I love this moisturizer, I highly recommend it!",,
Moriam As,4,2022-12-27,This bottle is empty. In my house most people use it but for my sensitive dry skin I feel like I need more hydration so I don’t use this as I have extremely dry skin,,
Jaclyn Bs,5,2022-12-27,I use this everyday it is my absolute favorite moisturizer. cerave is both affordable and works so well. wouldn’t recommend anything else,,
Nataly Le,5,2022-12-27,this is really really good it helps with dry skin and it looks great underneath makeup. it’s a great skincare item. very hydrating,,
Sydney Ca,5,2022-12-27,"I just received this moisturizer as a gift for Christmas. I have only used this two times, but I really like it so far. It’s lightweight like it says, not sticky, and doesn’t feel like anything is on the face after it soaks in. Will keep using this product.",,
Christina Ga,5,2022-12-26,This is the best moisturizer. It’s not too thick and not too oily. It’s just right. I have such dry skin in the winter and this product has saved my skin.,,
Amelia Pe,5,2022-12-26,"I loved this so so much. It made my skin so smooth and soft, it’s probably one of my favourite moisturizers to be honest",,
Yaritza R.,5,2022-12-26,This is my go to daily moisturizer. It is light and non greasy. It dries nicely and not sticky at all. I’ve been using this product daily for about 2 years now,,
Rachel To,5,2022-12-26,"I love this product! I use it every day for both my face and my body. The main reason why I like it is for the lightweight, thin formula which I find works the best for my combination skin. Would highly recommend to anyone (It is also good for sensitive skin).",,
,4,2022-12-26,Like this lotion for something basic but better for body than for face. does not give much hydration and has broken me out.,,
Jazmine Mo,4,2022-12-26,"This is a good product, and definitely moisturizes the skin another good thing is it doesn’t have a strong fragrance and works well for my skin type!",,
Elizabeth La,4,2022-12-26,I have this lotion and it’s great. It keeps me moisturized for the rest of the day. I’ve gotten this lotion 3 times already.,,
Danna Re,4,2022-12-26,it was good however the so called moister fades away within 10 mins of applying product. idk about u but i like to feel completely moisturized all day not 10 mins,,
Juliette Ma,5,2022-12-26,I use this product daily. My dermatologist recommended it. It is light and doesn’t leave my face oily (I have oily skin).,,
Kara Di,5,2022-12-26,My favorite everyday face lotion. It’s very hydrating and is a nice first base for my makeup. The product is lightweight,,
Claire Ga,5,2022-12-26,It works perfectly on my face and the rest of my body and doesnt make my skin dry or oily at all! This is my go to for everyday use!!,,
Sabrina Pe,5,2022-12-26,I love this product and use it daily! It works great on my face and is very light. My skin is combination skin and I love using this even in the winter it keeps my skin hydrated,,
Maddy St,5,2022-12-26,I have really dry skin especially in the winter months and I use this twice a day and it really helps manage my dryness,,
Abigail Ja,4,2022-12-26,I use this moisturizer every day multiple times. It is great and lightweight. It is also very affordable and I will purchase again.,,
Nicole Cr,5,2022-12-26,I absolutely LOVE this product. It’s so moisturizing in my face and a great option if you don’t want too thick of a moisturizer. I use it alone or I’ll mix it with some skin tint products as well.,,
Brianna Al,3,2022-12-26,This product has a very wet consistency and left my face feeling a bit oily. I don’t think it is best for people with already oily skin.,,
Erin B.,5,2022-12-26,The only lotion I use. It’s the only one that will hydrate skin without making it greasy! It’s always in my bathroom and travel bag.,,
Feven Ye,5,2022-12-26,this moisturizer works amazing for dry skin and always leaves my skin feeling amazing and really hydrated I highly recommend this moisturizer￼,,
Cara St,5,2022-12-26,I use this every night as my moisturizer. I only use cera ve products and it keeps it simple yet effective. Love all their products together.,,
Nicole Ke,5,2022-12-26,I love how simple this moisturizer is! Never leaves me feeling greasy and always am left feeling super hydrated. Never breaks me out!,,
Nahomie Eu,5,2022-12-26,"Okay with product personally for my skin it makes it soft especially after a shower when your skin is damp great stuff seriously, I’ve heard there is a difference between the pump and the jar not really sure but this one I’m reviewing is nice",,
Kara Sc,5,2022-12-26,Amazing mouistourizer. Loved it so much I had to repurchase in the value size. Super great for sensitive skin. No complaints here,,
Belen Es,5,2022-12-26,Such a great moisturizer. Its very creamy & not too thick. Feels great on the skin. This moisturizer does a great job at hydrating my skin.,,
Sal Da,4,2022-12-26,I have this moisturizer and for reference I have normal/ combination skin and this moisturizer works great my skin always feels hydrated and refreshing after doing my skincare,,
.,5,2022-12-26,this is my go to moisturizer. it perfectly hydrated my skin without being too heavy. i have dry and sensitive skin and i’ve had no problems with this. affordable and reliable!! i’ve repurchased so many times.,,
Nymia Da,5,2022-12-26,This is the perfect moisturizer for someone with combination to oily skin. I have used it consistently for over a year now and it is absolutely amazing. Highly recommended!,,
London Eb,4,2022-12-26,this is a great standard moisturizer. it will work well for most skin types. however it’s nothing special. but a good option for the price,,
Grace Mc,5,2022-12-26,"i have dry and oily skin- depending on the time of the year, and i love this product. it lasts so long and it spreads so easily. it is perfect for skin care girlies who like to layer products like moisturizer , serums and sun screen.",,
Jasmine Na,5,2022-12-26,I have normal to dry skin and I wash my face with any cheap body wash bar of soap. This product has eradicated the dry patches of skin on my face. I also really like that it is light on my skin and I don’t really notice that I have applied it.,,
Lauren Sh,5,2022-12-26,I love this! I use it everyday to moisturize my face and it’s my go to. Doesn’t leave my face feeling greasy and isn’t too thick.,,
Hanna Y.,5,2022-12-26,Super lightweight yet moisturizing lotion. Doesn’t leave weird sticky feeling after applying. Doesn’t irritate my skin or cause breakouts.,,
Emma J,5,2022-12-26,I love this product! I’ve used it for years and it has been a blessing on my sensitive skin. I use this everyday and I would definitely recommend.,,
Julia Pa,4,2022-12-26,This is very good for sensitive and dry skin. I have struggled with sensitivity to lotions my whole life but with this one I never have a problem,,
Jade Pa,5,2022-12-26,"My daily moisturizer, I love this stuff. It soaks into my skin instead of sitting on top. Always keeps my face hydrated. I have pretty normal skin but can get oily in certain areas. Always leaves my feeling refreshed!",,
Brooklyn-Eden Rh,5,2022-12-26,"I love this. I put it on before my makeup, it's light but thorough, no clogging. This face lotion is perfection. I love it.",,
Allison C.,5,2022-12-26,This is my go to moisturizer. Every morning and night after washing my face this is what I put on it! It doesn’t make my skin feel oily at all!,,
Marlen An,5,2022-12-26,This is the only moisturizer I use and it’s amazing. I didn’t think I’d like it but I was wrong!! It’s the best moisturizer,,
Carol Pi,5,2022-12-26,I’m really sensitive to smells and cerave is the only one that I can endure. Honestly I’ve been using it for years and it helps keep my skin so hydrated,,
Karen Ma,5,2022-12-26,I love this! I mix it in with vitamin e oil in the mornings and at night for my dry skin and I wake up with such gooey nice skin it is just perfect !,,
Marwa Sa,4,2022-12-25,"Some context: I have perpetually dry skin. Every winter, it’s a struggle to keep my hands moisturized. I’ve tried multiple products and they’re usually ineffective. I tried CeraVe and I’d say that it did better than most, but wasn’t the best moisturizer I’ve tried. Oddly enough, the most effective lotions have been the Bath and Body Works ultimate hydration body creams with hyaluronic acid. However, of course they’re all scented. Since I love wearing fragrances, I often need an unscented moisturizer so that the lotion’s scent does not mess with the fragrance. This is where I wanted CeraVe to perform equally well to the B&BW creams. While CeraVe doesn’t perform as well on my skin, it does keep my skin moisturized for a few hours before I need to reapply. I think it may be more effective for others who have less dry skin.",,
Kayla Ro,5,2022-12-25,I love this product so much. It lasts me so longggg too. I use it morning and night and it really does help with moisturizing my face after washing!,,
Lindsey Sh,5,2022-12-25,I have dry skin and I’ve used this almost exclusively for my body lotion for years. I’ve used higher and lower end products and come back to this one. It’s hydrating long-lasting and doesn’t cause any weird reactions on my skin.,,
Angelina De,5,2022-12-25,I use this as a face moisturizer every morning and night. It always leaves my skin hydrated and doesn't feel heavy on the skin! It's perfect for all skin types as well.,,
Lynn D.,4,2022-12-24,I have very dry skin and problems with eczema especially in the winter. I love that this rubs into your skin so thoroughly and leaves no greasy feeling behind. I noticed a big difference when I used it a couple of times a day consistently. There wasn't anything that I disliked about this product. I thought it was fantastic and I would recommend it.,,
Alisha Ha,5,2022-12-24,"I use this every single day, multiple times a day. Such a good moisturizer if your skin gets dry, especially in the cold",,
Vivian Ho,5,2022-12-24,yes. i recommend. especially now in the winter my dry skin this helps. amazing moisture. 10/10 one of my favorite day and night moisturizers,,
Julie Ba,5,2022-12-24,"I use this product everyday! Not only does my skin stay moisturized, but it doesn’t irritate my skin. I also like that it doesn’t leave my face feeling oily.",,
,5,2022-12-23,Favorite face lotion! I’ve tried so many facial moisturizers but I have noticed a real difference with this lotion. A winter essential for these windy dry cold winter days!!,,
Crystal An,5,2022-12-22,"Had to purchase this again in an even bigger size! I got it today from CVS. This moisturizer is amazing for dry skin, i am overwhelmed at how hydrated my skin feels when using this. And i love the fact that it is lightweight too!",,
Gianna Co,5,2022-12-22,Used this every day I absolutely love it especially because I have such dry skin. I use it on my face and body and very lightweight,,
Ana La,5,2022-12-22,I am a die hard fan of cera ve. I have so many products of them and this is my absolute favorite. I use it morning and night to moisturize my face and I wouldn’t change it ever,,
Nel P,4,2022-12-22,It's a good moisturizer especially if you have acne prone skin. There are better products available but for the price this one is awesome. It gives you good hydration and absorbed ok. I use mac foundation on it and it looks good.,,
Tiw P.,4,2022-12-22,This is one of my favorites body lotion. This lotion is good for dry skin. The texture is not very thick. Easy to apply on body and face. It helps hydration for skin.,,
Samantha Ca,5,2022-12-21,"This is one of the only moisturizer that doesn’t burn my face. I have very sensitive skin and this is hands-down, the best face moisturizer I found. It is lightweight and you don’t need a lot of it.",,
Crystal K.,5,2022-12-21,I have super sensitive and dry skin and i swear by this moisturizer. It’s the only one i’ve tried that doesn’t make me break out and helps a lot with my dry skin.,,
Morgan Mc,4,2022-12-21,Great for sensitive skin. If you are lulu or dry I think this is a great fit for you because it contains all the basic necessities of a good moisturizer without any harmful additives like fragrance,,
Amy Sn,5,2022-12-21,"I love this moisturizer because it is super light weight but super moisturizing at the same time. I always apply before my makeup (I have dry, eczema skin), and it comes out great every time.",,
Julie Lz,5,2022-12-20,CeraVe is one of the BEST BRANDS! But let there lotion where to even begin? I use this for EVERYTHING! I have really bad dry skin in the cold but this never disappoints. If you want a really good moisturizer that doesn’t leave a real oily feeling behind this is the one for you.,,
Lory Ha,5,2022-12-20,"I have used three bottles if not more from this moisturizer. I cannot tell you how good it is and how moisturize it keeps my skin. It is one of those products that I had seen online but that I believe until I tried it, so I really recommend people trying this moisturizer and it is very affordable..",,
Jessica A.,5,2022-12-20,"I love this product! I have been using it every day after shower, it’s the best! Keeps my skin so soft and smooth! Definitely the best moisturizer.",,
Angeline Pa,5,2022-12-20,"I love how lightweight this is on my skin. Most moisturizers that I use on my face are too thick for my skin, leaving it very oily. This one is my favorite and a great base for underneath your makeup.",,
Henry Qu,5,2022-12-20,This is so good it keeps my skin moisturized all day! It doesn’t make my skin oily and doesn’t dry it out. This product lasted me 2 months and a half because of the fact that you don’t need to apply a lot.,,
Mariana M.,5,2022-12-19,This is my all time favorite cream. It does it’s job to moisturize the face well. It doesn’t have a scent and feels really light. Super amazing will continue to purchase again and again.,,
Taylor Wi,5,2022-12-19,I use this everyday as the last step in my skin care routine. It doesn’t leave your skin greasy just really hydrated! Definitely recommend as my favorite moisturizer!,,
Jerry Y.,4,2022-12-19,"I really enjoy using the Cerave body lotion so decided to give this a try. This is very similar - easy to put on, dries quickly and not very greasy. Similar products, but slightly different and easier to use in the pump",,
Kelly Cl,5,2022-12-19,I love how simple this product is it’s worked very well for my acne prone skin especially when I was on accutane. I don’t think there’s any fragrances or something and also a little goes a long way,,
Leigh Le,4,2022-12-18,The Cerave Daily Moisturizing Lotion is a drugstore moisturizer my whole family can use. It has ceramides and hyaluronic acid that make it ideal for use on the face or body. It is lightweight and absorbs well after showers without leaving skin sticky. I purchase this moisturizer at my local Target for about $15. It is one that works well and keeps dry skin at bay.,,
Maria L.,5,2022-12-18,I love this lotion is very lightweight but it gets the job done it doesn’t have a smell. I mainly used this lotion for my face or hands,,
Maria Go,5,2022-12-17,"Cette crème elle est hydratant elle hydratent super bien la peau elle et cette marque je l'entente plusieurs fois dans les magasin , dans les réseau ( tik tok , Instagram, pharmacie",,
Cassandra Mc,5,2022-12-17,"I use this all the time and I love it so much! It has a really nice feel to it, it isn't sticky or too thick it just lays on the skin super well. I also love how it doesn't irritate my skin or have any fragrance. 100% would recommend.",,
,5,2022-12-16,"I have a very hard time finding moisturizers that I love. Most of them make me feel oily and greasy. This one DOES NOT. At first when applied it can feel slightly heavy, but after a few minutes it completely sinks into the skin and feels great.",,
Bonnie Br,5,2022-12-16,I’ve used a lot because of millia. Recommended by dermatologist in addition to sunscreen. This is not very moisturizing.,,
Samantha B.,3,2022-12-15,As a regular daily moisturizer this is okay for normal skin. I live in a climate where it’s very cold in fall and winter and this doesn’t moisturize my skin enough. During the warmer months it’s great. Doesn’t affect my sensitive skin and is very light.,,
,5,2022-12-13,"It's a very good product. I had problems with very dry skin but after using it daily, the problem disappeared. It was recommended by my dermatologist. It tends to have a stranger texture, but nothing that you can't get used to with time.",,
Mia Mu,5,2022-12-13,"This has been my daily moisturizer for over a year now. I love how affordable it is, and it really does a better job than more expensive moisturizers that I've tried. I use it on my face every morning, but I love that I can also use it on my hands when my skin is particularly dry.",,
Katrina Ma,5,2022-12-13,"Winter normally dries out my skin but this restores moisture so well love it!! Some might say it was pore clogging but i would test out the smaller bottle first and use little amounts, a little goes a long way for these",,
Kylee V.,5,2022-12-13,"I cannot stress this enough, cerave provides a great lightweight moisturizer perfect for the summer and any skin type. It works wonders for my skin and is very affordable.",,
Luz Di,3,2022-12-13,"I'm addicted to it. It has so many things that your skin craves and needs. It's extremely lightweight. Thank (whatever higher power you choose), because lightweight is a MUST for me. If I put anything remotely cream like on my face I instantly start sweating. No matter what time of the year. If I'm not pouring sweat right away, that means it's going to happen after I get my makeup on. It's so light that it's close to being a water-cream moisturizer. Since l've been using the moisturizer, I started to dip in to other CeraVe products. I couldn't be happier! Way less breakouts, no more dry skin and my skin just looks better overall.",,
Grace Rh,4,2022-12-12,I have been using this cerave lotion for over 3 years. I like it because it helps my dry skin get better. The texture is not too sticky and easy absorb. The scent is not too strong. I like it very much,,
Alexandra Gu,5,2022-12-12,"Love how moisturizing, yet lightweight this is! My teenage son, wife and I use this as an am moisturizer ever single day!",,
Angela K.,4,2022-12-12,Die CeraVe lässt sich gut in die Haut einarbeiten. Hinterlässt eine weiche und gut mit Feuchtigkeit versorgte hat. Der Duft ist dezenten und eher neutral. Die Creme zieht schnell ein und klebt nicht. Eine wirklich gute Pflege für trockene Haut,,
Rachel St,5,2022-12-12,"I have oily/dry combo skin on my face. This moisturizer feels amazing on my skin, leaving it plump and moisturized the whole day. It’s the perfect staple after I put my skincare on my face. It’s also great for the rest of the body, leaving it feeling supple and soft. I love this stuff!",,
Penina E.,5,2022-12-12,I use this product every day. It is the only moisturizer that truly moisturizes my skin and doesn't burn when I apply. I have tried many face products and lotions and this one made it into my daily routine,,
Batoul Sh,5,2022-12-11,"Die cerave feuchtigkeitslosion ist super für normale bis fettige Haut im Summer , hält die Feuchtihkeit lange Zeit das lebe ich ♥️",,
Pessy G,4,2022-12-11,I really like this moisturizer. I used to use it as part of my night routine for my face. It’s affordable. It doesn’t feel oily when you put it on.,,
Kris A.,5,2022-12-11,This lotion from Cerave does a good job keeping my dry and dull skin moisturised. It’s not sticky at all and fragrant free as well.,,
Julia Jo,4,2022-12-11,I liked how good it moisturized my sink and it lasted a few hours. Also I liked the way it made my skin feel. I didn't like that it doesn't have a good smell. Also I don't feel like it would smooth out my marks and scar's like palmers coco butter.,,
Ava Fa,5,2022-12-10,This moisturizer has a great consistency and a light application. It feels so soothing to the skin and really keeps my skin barrier hydrated,,
ROSE T,5,2022-12-08,"I’ve gone through plenty of moisturizers and this one seems to do it best. The dry down isn’t tacky and it keeps the skin soft, healthy and slightly gives you a glow. The formula is almost like a watery texture but it’s not runny. There’s no smell. It keeps my skin moisturized all day! Layer it before or after SPF too!",,
Jordan Mu,5,2022-12-07,This is the only lotion that worked for my severely dry face. My face was literally flaking and I tried so many lotions and nothing helped. I tried this one on a whim and now it is the only lotion I’ll ever buy for my face.,,
Cathy Fe,5,2022-12-07,I love this lotion! It helps so much with my dry skin. I put it on every evening after my shower and my skin turns out so soft.,,
Marcela O.,4,2022-12-07,"I recently made the switch to this lotion and my dry winter skin is loving it! Soaks right into my skin, there’s no greasy feeling, and moisturizes like you would not believe! Not sure why I haven’t tried this sooner but I’m a creature of habit so I usually stick to what I know works in terms of skincare but Cerave has really impressed me so I will continue to use!",,
Anayeli Ga,1,2022-12-07,"Quería probar esta crema en mi rostro y me llevé gran sorpresa ya que, desde que la comencé a usar, me comenzaron a salir granitos, no es una buena opción si eres piel grasa y/o acneica.",,
Veronica B.,5,2022-12-07,My holy grail moisturizer I’ve been using it for years! It’s affordable and it works!!! I use it both morning and night doesn’t make my face feel oily! Makes my face feel silky and smooth!,,
,5,2022-12-06,"This was my go to AM/PM summer face lotion because it’s really light and absorbs easily. I have cold, dry winters and use retinols, so it’s not quite moisturizing enough for my PM anymore.",,
Jackie T.,5,2022-12-06,"This is the way to go if you have dry, itchy, combination of oily and dry skin!! A lotion that a little bit goes a long way!! Good price too!!",,
Alina K.,2,2022-12-05,"High-quality packaging, large volume, instant surface hydration, removes dryness and discomfort, does not moisturize, does not nourish, forms a film, clogs pores, this is a protective cream, perhaps it is suitable for those who need to protect the skin from wind and frost, sealing their care. The cream didn’t fit my dry skin.",,
Valeria An,5,2022-12-05,"Llevo ya tiempo usando esta crema para mi rostro y me encanta, es ligera y se absorbe muy bien y fácil en mi cara, libre de fragancia, la recomiendo bastante",,
Dalia Pa,5,2022-12-05,I love cerave! It’s saved my skin instantly 🙌🏼 My Rosacea can really tear down my skin at times & this is the product to go for! Use twice daily for quick results ✨,,
Ty Cl,5,2022-12-04,It was a nice light moisturizer. It wasn't oily or heavy. It was really nice to put on and really refreshing. The open and shut is great for travel.,,
Niquira B.,4,2022-12-04,"I needed a moisturizer and I tried this one out I like it ,it works but it could be better .I also have the face wash with it .",,
Liliya K.,5,2022-12-03,I like this a lot for the winter season keeps my face moisturized all day. Feels great on face,,
